,Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_MRP,Outlet_Establishment_Year,Item_Outlet_Sales,Item_Type_Baking Goods,Item_Type_Breads,Item_Type_Breakfast,Item_Type_Canned,Item_Type_Dairy,Item_Type_Frozen Foods,Item_Type_Fruits and Vegetables,Item_Type_Hard Drinks,Item_Type_Health and Hygiene,Item_Type_Household,Item_Type_Meat,Item_Type_Others,Item_Type_Seafood,Item_Type_Snack Foods,Item_Type_Soft Drinks,Item_Type_Starchy Foods,Outlet_Identifier_OUT010,Outlet_Identifier_OUT013,Outlet_Identifier_OUT017,Outlet_Identifier_OUT018,Outlet_Identifier_OUT019,Outlet_Identifier_OUT027,Outlet_Identifier_OUT035,Outlet_Identifier_OUT045,Outlet_Identifier_OUT046,Outlet_Identifier_OUT049,Outlet_Size_High,Outlet_Size_Medium,Outlet_Size_Small,Outlet_Size_Unknown,Outlet_Location_Type_Tier 1,Outlet_Location_Type_Tier 2,Outlet_Location_Type_Tier 3,Outlet_Type_Grocery Store,Outlet_Type_Supermarket Type1,Outlet_Type_Supermarket Type2,Outlet_Type_Supermarket Type3,Forecasted_Sales,Deviation,Inventory_Status
3712,FDW36,11.15,0,0.056921876,107.1622,2004,423.4488,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1828.037426865049,-1404.5886268650488,Out of Stock
3713,FDL39,16.1,1,0.063319379,180.9318,2004,1984.7498,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2957.3771946947954,-972.6273946947954,Out of Stock
3714,FDS13,6.465,0,0.124402507,266.1884,1987,5299.768,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,4300.46001236095,999.3079876390502,Excess Stock
3715,FDO57,20.75,0,0.108879177,161.5578,1999,320.9156,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,2630.0979777676703,-2309.1823777676705,Out of Stock
3716,FDS37,7.655,0,0.032125561,115.7492,2007,2548.6824,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1980.9787861131736,567.7036138868266,Excess Stock
3717,FDV26,20.25,1,0.076097073,193.5794,1987,1950.794,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,3101.7918220618385,-1150.9978220618384,Out of Stock
3718,FDJ22,18.75,0,0.052766297,189.7504,1987,2492.7552,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,3070.9972484779014,-578.2420484779013,Out of Stock
3719,FDC16,11.5,1,0.020601791,86.054,1999,1038.648,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1480.990964882621,-442.3429648826211,Out of Stock
3720,NCH42,12.857645184135976,0,0.036360386,231.601,1985,7580.133,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,5132.573322099541,2447.559677900459,Excess Stock
3721,FDD46,12.857645184135976,0,0.140571971,154.7998,1985,3383.5956,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,3837.038490967542,-453.4428909675421,Out of Stock
3722,FDT25,7.5,0,0.05074138,123.2072,2004,1837.608,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2118.220881308072,-280.612881308072,Out of Stock
3723,FDR34,17.0,1,0.015997687,229.1352,2002,4580.704,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,3646.925010083809,933.7789899161908,Excess Stock
3724,FDQ10,12.857645184135976,0,0.033018559,170.4422,1985,5000.8238,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,4139.746412778357,861.0773872216432,Excess Stock
3725,DRI03,6.03,0,0.022703693,177.9028,1997,4781.7756,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,2739.3576898133642,2042.4179101866357,Excess Stock
3726,FDB58,12.857645184135976,1,0.013431109,143.7154,1985,4821.7236,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,3803.448326705593,1018.2752732944073,Excess Stock
3727,FDQ03,15.0,1,0.0,235.6248,1999,1896.1984,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,3935.9057477437746,-2039.7073477437746,Out of Stock
3728,DRD27,18.75,0,0.023876985,97.4042,1999,2281.6966,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1571.0041189660878,710.6924810339124,Excess Stock
3729,FDK33,17.85,0,0.011281018,213.756,2009,3408.896,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,3130.9491002625364,277.9468997374638,Excess Stock
3730,DRL23,18.35,0,0.015328106,107.5938,1999,1822.2946,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1859.9005620406451,-37.60596204064518,Out of Stock
3731,FDW32,18.35,1,0.094488071,87.1882,2002,515.3292,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1415.7438989618927,-900.4146989618927,Out of Stock
3732,NCL05,19.6,0,0.047897663,44.677,1997,173.108,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,735.8149910636707,-562.7069910636708,Out of Stock
3733,DRB01,12.857645184135976,0,0.081841136,190.053,1985,569.259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,4404.108991784491,-3834.849991784491,Out of Stock
3734,NCL06,14.65,0,0.072212787,260.9594,2002,2878.2534,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,4076.1805585593956,-1197.9271585593956,Out of Stock
3735,FDH10,21.0,0,0.049505857,195.3478,2009,1162.4868,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2815.179437382134,-1652.692637382134,Out of Stock
3736,NCO14,9.6,0,0.02981155,45.2086,2007,669.129,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,853.0097618005075,-183.88076180050746,Out of Stock
3737,FDV03,17.6,0,0.058181585,154.4314,1999,2326.971,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,2541.702771012262,-214.73177101226202,Out of Stock
3738,FDW52,14.0,1,0.037734782,166.4526,2007,4769.1254,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,2791.9244352269925,1977.2009647730074,Excess Stock
3739,NCZ30,6.59,0,0.0,119.1098,2007,964.0784,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,2041.7141172336283,-1077.6357172336284,Out of Stock
3740,FDY35,17.6,1,0.026827052,47.8402,1998,91.8804,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,-1084.1571166894837,1176.0375166894837,Excess Stock
3741,FDN31,11.5,0,0.072881535,191.353,1997,2277.036,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,3065.020961283006,-787.9849612830058,Out of Stock
3742,FDX31,20.35,1,0.014822802,234.0958,2004,2570.6538,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,3963.7507579672456,-1393.0969579672455,Out of Stock
3743,NCJ05,18.7,0,0.046159928,152.3682,1999,1677.1502,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,2566.402541345329,-889.2523413453291,Out of Stock
3744,FDN56,5.46,1,0.107662745,143.8786,2007,4334.358,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,2484.443891304785,1849.914108695215,Excess Stock
3745,FDZ04,9.31,0,0.038014104,62.351,1999,822.263,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1100.1051116513668,-277.84211165136674,Out of Stock
3746,FDJ44,12.3,1,0.106307146,174.9396,2004,1569.9564,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2994.058777974985,-1424.1023779749848,Out of Stock
3747,FDI08,18.2,1,0.066672058,248.1092,2007,4233.1564,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,4133.424684170418,99.73171582958184,Excess Stock
3748,FDB59,18.25,0,0.015341139,200.0084,2009,1984.084,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2910.8375157365012,-926.7535157365012,Out of Stock
3749,FDY15,18.25,1,0.171174491,156.463,2002,938.778,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,2324.3305025335444,-1385.5525025335444,Out of Stock
3750,NCZ18,12.857645184135976,0,0.325780807,252.7698,1985,761.0094,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1981.9506949944816,-1220.9412949944817,Out of Stock
3751,DRO47,10.195,0,0.112859454,114.486,2007,2490.092,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1908.4429627732948,581.6490372267053,Excess Stock
3752,FDW21,5.34,1,0.005962753,102.4358,2004,2010.716,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1854.393838332615,156.322161667385,Excess Stock
3753,FDZ14,12.857645184135976,1,0.047358246,123.1756,1985,3998.7948,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,3369.602261349394,629.1925386506059,Excess Stock
3754,FDM09,11.15,1,0.086105815,167.879,2002,2886.243,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,2651.5285606658726,234.7144393341273,Excess Stock
3755,FDK43,9.8,0,0.026882496,126.302,1999,3036.048,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,2125.4274425189533,910.6205574810465,Excess Stock
3756,FDE45,12.1,0,0.040521714,178.5002,2009,5552.1062,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2623.4813153479804,2928.62488465202,Excess Stock
3757,FDR35,12.857645184135976,0,0.020597493,200.0742,1985,8958.339,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,4610.20124316071,4348.13775683929,Excess Stock
3758,FDT58,12.857645184135976,0,0.085538477,169.2816,1985,3523.4136,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,4094.3606973727783,-570.9470973727784,Out of Stock
3759,FDS57,15.5,0,0.0,141.547,2007,3006.087,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,2354.8571867986684,651.2298132013316,Excess Stock
3760,FDF10,15.5,1,0.0,147.2418,2009,1324.2762,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2164.973323034499,-840.6971230344991,Out of Stock
3761,FDP03,5.15,1,0.10239789,122.1388,1998,495.3552,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,69.29071880405604,426.064481195944,Excess Stock
3762,FDT04,17.25,0,0.0,37.5822,1998,196.411,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,-1319.6973958383633,1516.1083958383633,Excess Stock
3763,NCW53,18.35,0,0.0304697,191.3162,1987,1346.9134,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,3153.939985759611,-1807.026585759611,Out of Stock
3764,FDA39,6.32,0,0.021287234,38.5822,1998,78.5644,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,-1288.3068855311733,1366.8712855311733,Excess Stock
3765,NCH29,5.51,0,0.034467286,96.7726,2004,2642.5602,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1719.731783840643,922.828416159357,Excess Stock
3766,FDU02,13.35,0,0.1027194,228.8352,2002,5267.8096,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,3435.5165500482226,1832.293049951777,Excess Stock
3767,FDN13,12.857645184135976,0,0.266234421,98.5358,1985,402.1432,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,-413.7522970256165,815.8954970256165,Excess Stock
3768,FDX56,12.857645184135976,1,0.129668578,206.8638,1985,207.0638,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1461.6929254207662,-1254.6291254207663,Out of Stock
3769,FDT11,12.857645184135976,1,0.02923013,189.4556,1985,3567.3564,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,4514.089771608295,-946.7333716082953,Out of Stock
3770,NCC18,12.857645184135976,0,0.176411579,173.2422,1985,2069.3064,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,4137.680863442569,-2068.374463442569,Out of Stock
3771,FDA32,14.0,0,0.050371508,214.7192,1998,862.8768,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1532.4181796194189,-669.5413796194189,Out of Stock
3772,FDU39,18.85,0,0.036184755,58.5562,2009,770.3306,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,655.6113571304991,114.71924286950093,Excess Stock
3773,FDV27,12.857645184135976,1,0.070017381,89.3514,1985,177.1028,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,-428.5134006669622,605.6162006669622,Excess Stock
3774,NCW53,18.35,0,0.030556922,190.6162,2002,3271.0754,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,2998.0279073997754,273.0474926002248,Excess Stock
3775,NCZ42,10.5,0,0.011278535,237.0248,1987,5451.5704,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,3880.4798614561614,1571.0905385438382,Excess Stock
3776,FDO46,9.6,1,0.0,191.0872,2007,4349.0056,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,3223.844769786475,1125.1608302135255,Excess Stock
3777,FDQ57,12.857645184135976,0,0.027812304,147.476,1985,3368.948,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,3779.2711251942137,-410.32312519421384,Out of Stock
3778,FDZ36,6.035,1,0.066051758,187.724,2009,2050.664,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2796.7879371524014,-746.1239371524011,Out of Stock
3779,FDK38,6.65,0,0.053506996,150.0734,2009,3563.3616,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2158.1539564205027,1405.2076435794975,Excess Stock
3780,FDU51,12.857645184135976,1,0.096046304,178.7028,1985,4604.6728,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,4307.348335214333,297.32446478566726,Excess Stock
3781,FDS14,7.285,0,0.049922304,156.9288,1987,1571.288,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,2480.116481787224,-908.8284817872241,Out of Stock
3782,FDQ40,11.1,1,0.036083537,175.4712,1999,2988.1104,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,2963.2132125903945,24.89718740960552,Excess Stock
3783,FDE20,11.35,1,0.005539114,167.879,1999,4074.696,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,2930.361770642423,1144.334229357577,Excess Stock
3784,FDH58,12.3,0,0.036939673,113.1834,1997,3109.9518,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1790.265995129358,1319.6858048706417,Excess Stock
3785,NCK53,11.6,0,0.037793818,99.3042,2007,2281.6966,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1719.7119136789538,561.9846863210464,Excess Stock
3786,FDJ44,12.3,1,0.106928681,173.7396,2007,3663.2316,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,2946.116475237347,717.1151247626531,Excess Stock
3787,FDN22,18.85,1,0.138585859,252.4724,2002,3271.7412,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,3949.9026252430976,-678.1614252430977,Out of Stock
3788,FDH56,9.8,1,0.06407717,116.7492,2009,1621.8888,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1714.8130899637958,-92.9242899637959,Out of Stock
3789,FDK48,7.445,0,0.037708542,74.7354,2002,1128.531,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1143.8777044204971,-15.34670442049719,Out of Stock
3790,FDQ40,11.1,1,0.036020711,177.2712,2004,2109.2544,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2997.139071600577,-887.8846716005773,Out of Stock
3791,FDH10,21.0,0,0.049295686,194.4478,2004,968.739,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,3185.8765441220494,-2217.1375441220493,Out of Stock
3792,FDM21,20.2,0,0.06449461,259.2646,2002,3091.9752,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,4017.054012045378,-925.0788120453781,Out of Stock
3793,FDX12,18.2,1,0.026117345,239.2196,2002,3133.2548,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,3809.8896190597843,-676.6348190597841,Out of Stock
3794,FDM51,11.8,1,0.025904648,102.4674,1987,2037.348,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1785.1362967230216,252.21170327697837,Excess Stock
3795,FDG09,20.6,1,0.080235512,188.9556,1998,563.2668,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1175.3935048557714,-612.1267048557714,Out of Stock
3796,DRD37,9.8,0,0.013830218,45.306,1987,1304.968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,800.6370988861172,504.3309011138829,Excess Stock
3797,FDN21,18.6,0,0.076855628,161.0236,1997,483.3708,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,2516.1718233324227,-2032.8010233324228,Out of Stock
3798,NCQ06,13.0,0,0.041824524,256.7014,1997,2805.0154,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,4083.4969729603235,-1278.4815729603233,Out of Stock
3799,FDV52,20.7,1,0.12152072,118.0466,1997,1060.6194,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1870.5431398496094,-809.9237398496093,Out of Stock
3800,FDC10,9.8,1,0.073289899,120.8098,2007,1325.6078,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,2074.5341981189786,-748.9263981189786,Out of Stock
3801,FDX51,9.5,1,0.022054553,195.4452,2004,4502.1396,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,3303.393470875845,1198.7461291241552,Excess Stock
3802,NCD54,21.1,0,0.029054046,144.6786,1999,2889.572,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,2431.1935965783805,458.3784034216196,Excess Stock
3803,NCK18,12.857645184135976,0,0.006665667,164.1184,1985,3797.7232,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,4080.783415093326,-283.06021509332595,Out of Stock
3804,FDZ01,8.975,1,0.009057132,104.099,2004,2476.776,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1911.4192182037532,565.3567817962467,Excess Stock
3805,FDT48,4.92,0,0.045955031,199.1084,1997,2182.4924,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,3166.6893565052087,-984.1969565052086,Out of Stock
3806,FDB40,17.5,1,0.007551607,145.8102,1999,1895.5326,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,2423.0603372255937,-527.5277372255937,Out of Stock
3807,NCC07,12.857645184135976,0,0.023835164,103.3964,1985,3050.6956,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,3111.773646164138,-61.07804616413796,Out of Stock
3808,FDT52,9.695,1,0.047503318,244.6144,1999,3185.1872,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,4052.9040656822026,-867.7168656822028,Out of Stock
3809,FDK09,12.857645184135976,0,0.160665697,227.5352,1985,916.1408,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1640.4481398479238,-724.3073398479238,Out of Stock
3810,NCQ30,7.725,0,0.048661041,123.7414,1998,121.8414,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,76.23944252569595,45.601957474304044,Excess Stock
3811,FDZ60,12.857645184135976,0,0.208987123,106.0596,1985,215.7192,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,-294.6455880804483,510.3647880804483,Excess Stock
3812,NCK18,9.6,0,0.006692529,164.9184,1987,2972.1312,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,2744.083709275411,228.0474907245889,Excess Stock
